R,G,B,gray,grad_mag,local_std,laplacian,boundary,image_id,split
33.0,41.0,44.0,39.333332,216.88962,25.933325,86.66667,1,106025,train
55.0,49.0,49.0,51.0,12.762797,5.501465,30.666668,1,106025,train
254.0,241.0,235.0,243.33333,255.47954,39.172344,150.66666,1,106025,train
93.0,73.0,72.0,79.333336,442.73895,44.769093,13.999989,1,106025,train
61.0,40.0,37.0,46.0,131.81891,17.612432,36.333332,1,106025,train
132.0,136.0,135.0,134.33333,304.78915,32.17433,9.333321,1,106025,train
234.0,226.0,223.0,227.66667,331.18848,36.07122,87.33334,1,106025,train
65.0,65.0,63.0,64.333336,316.27167,39.92701,76.66666,1,106025,train
145.0,143.0,146.0,144.66667,420.38742,44.875175,44.33333,1,106025,train
247.0,248.0,252.0,249.0,111.73978,11.9698515,25.0,1,106025,train
86.0,58.0,47.0,63.666668,32.9309,12.631322,46.999992,1,106025,train
54.0,58.0,59.0,57.0,289.41513,30.34737,54.333332,1,106025,train
53.0,59.0,55.0,55.666668,246.38768,27.84525,58.666664,1,106025,train
56.0,57.0,51.0,54.666668,434.09805,51.50895,157.0,1,106025,train
47.0,51.0,50.0,49.333332,40.4475,4.5569315,7.0,1,106025,train
39.0,47.0,49.0,45.0,68.94926,8.806556,30.0,1,106025,train
35.0,36.0,40.0,37.0,64.12488,6.803149,10.333334,1,106025,train
168.0,164.0,165.0,165.66667,48.300007,8.764051,10.3333435,1,106025,train
57.0,58.0,52.0,55.666668,35.668224,14.600105,1.9999924,1,106025,train
86.0,44.0,32.0,54.0,173.33463,20.028374,49.0,1,106025,train
228.0,215.0,209.0,217.33333,147.37558,16.495975,47.333344,1,106025,train
63.0,66.0,59.0,62.666668,7.615766,1.7069196,5.000004,1,106025,train
63.0,66.0,59.0,62.666668,15.297058,3.1662126,6.0,1,106025,train
56.0,58.0,53.0,55.666668,328.66666,40.715816,106.66666,1,106025,train
68.0,50.0,46.0,54.666668,13.4164095,2.0555043,2.6666603,1,106025,train
60.0,62.0,57.0,59.666668,337.3946,46.450558,99.0,1,106025,train
50.0,51.0,46.0,49.0,44.284435,10.635369,19.333332,1,106025,train
252.0,243.0,238.0,244.33333,298.04846,35.037144,131.66664,1,106025,train
126.0,126.0,124.0,125.333336,468.37976,47.968464,2.6666527,1,106025,train
66.0,69.0,62.0,65.666664,14.368185,2.3622706,7.3333282,1,106025,train
61.0,51.0,50.0,54.0,3.4318755,0.9086713,4.333336,1,106025,train
233.0,222.0,218.0,224.33333,71.336426,9.994921,22.666672,1,106025,train
151.0,151.0,161.0,154.33333,514.72626,53.77997,79.66668,1,106025,train
59.0,65.0,61.0,61.666668,249.21031,25.649788,27.333336,1,106025,train
159.0,150.0,145.0,151.33333,550.9864,56.426945,24.000008,1,106025,train
53.0,59.0,55.0,55.666668,231.70573,26.85509,51.33333,1,106025,train
56.0,61.0,55.0,57.333332,27.34553,6.734828,0.66666794,1,106025,train
169.0,170.0,175.0,171.33333,262.83453,31.737757,93.0,1,106025,train
160.0,164.0,167.0,163.66667,203.76729,27.197592,105.000015,1,106025,train
39.0,45.0,45.0,43.0,105.78489,11.970132,25.666666,1,106025,train
54.0,58.0,57.0,56.333332,19.344831,2.8893578,7.333332,1,106025,train
74.0,44.0,42.0,53.333332,338.77295,38.736874,78.00001,1,106025,train
171.0,175.0,178.0,174.66667,816.39276,83.102745,79.33334,1,106025,train
64.0,67.0,60.0,63.666668,467.89862,57.53999,138.66667,1,106025,train
77.0,81.0,82.0,80.0,263.01712,26.80433,21.0,1,106025,train
53.0,55.0,50.0,52.666668,203.48354,26.614967,82.66667,1,106025,train
108.0,110.0,105.0,107.666664,368.6672,38.093903,30.66666,1,106025,train
133.0,135.0,147.0,138.33333,236.66197,27.112469,119.33334,1,106025,train
143.0,144.0,149.0,145.33333,280.39655,29.468899,46.999992,1,106025,train
45.0,45.0,43.0,44.333332,45.87906,5.621831,3.6666718,1,106025,train
55.0,56.0,50.0,53.666668,12.94433,2.5456285,11.666672,1,106025,train
76.0,61.0,58.0,65.0,24.449501,2.9523394,10.333336,1,106025,train
134.0,135.0,137.0,135.33333,404.47388,42.37515,35.333324,1,106025,train
66.0,53.0,45.0,54.666668,21.426882,2.8157966,13.333336,1,106025,train
153.0,103.0,96.0,117.333336,70.466705,16.070372,100.66668,1,106025,train
99.0,101.0,98.0,99.333336,466.5609,48.565716,30.333324,1,106025,train
255.0,248.0,240.0,247.66667,261.8825,41.22651,157.66667,1,106025,train
234.0,233.0,238.0,235.0,400.6689,43.260296,57.33333,1,106025,train
62.0,56.0,56.0,58.0,18.408932,1.8797466,0.33333206,1,106025,train
84.0,61.0,53.0,66.0,37.53813,8.421686,25.333336,1,106025,train
64.0,66.0,61.0,63.666668,259.07742,30.442408,63.666664,1,106025,train
57.0,58.0,52.0,55.666668,214.78777,33.752834,88.66666,1,106025,train
58.0,54.0,53.0,55.0,58.887836,7.851683,16.666664,1,106025,train
103.0,107.0,106.0,105.333336,317.9605,32.57058,23.33332,1,106025,train
125.0,75.0,66.0,88.666664,152.32277,15.866724,37.333313,1,106025,train
71.0,72.0,66.0,69.666664,26.386015,3.365583,14.333328,1,106025,train
176.0,81.0,61.0,106.0,115.185844,12.56627,2.3333359,1,106025,train
71.0,42.0,38.0,50.333332,93.86751,14.418582,51.000004,1,106025,train
131.0,69.0,54.0,84.666664,169.38647,17.458055,8.333317,1,106025,train
36.0,42.0,40.0,39.333332,23.409399,4.7009444,24.0,1,106025,train
43.0,52.0,51.0,48.666668,115.87829,11.451451,6.666668,1,106025,train
185.0,184.0,190.0,186.33333,340.6823,44.31151,99.666664,1,106025,train
54.0,59.0,55.0,56.0,85.12084,14.606885,16.333336,1,106025,train
60.0,62.0,57.0,59.666668,246.75044,31.706217,70.666664,1,106025,train
60.0,66.0,66.0,64.0,53.851646,11.103325,83.0,1,106025,train
237.0,226.0,222.0,228.33333,271.2674,31.591509,39.0,1,106025,train
161.0,162.0,166.0,163.0,156.13739,20.893284,68.33334,1,106025,train
62.0,50.0,50.0,54.0,6.0,0.81654644,2.0,1,106025,train
59.0,59.0,51.0,56.333332,364.74527,45.722134,111.0,1,106025,train
65.0,67.0,64.0,65.333336,298.83368,31.853094,56.666656,1,106025,train
227.0,227.0,237.0,230.33333,249.00201,31.55594,70.0,1,106025,train
138.0,143.0,139.0,140.0,584.3935,60.096195,12.333332,1,106025,train
39.0,43.0,42.0,41.333332,7.2111025,3.5901136,16.0,1,106025,train
47.0,49.0,44.0,46.666668,222.70259,26.941633,67.33333,1,106025,train
110.0,95.0,90.0,98.333336,207.98131,22.416925,45.33334,1,106025,train
63.0,66.0,59.0,62.666668,11.125552,1.5298144,0.6666603,1,106025,train
32.0,36.0,35.0,34.333332,37.94733,4.708819,9.000002,1,106025,train
57.0,47.0,45.0,49.666668,9.153017,2.390523,3.6666603,1,106025,train
47.0,53.0,49.0,49.666668,84.117645,12.344838,32.666668,1,106025,train
122.0,115.0,109.0,115.333336,250.54828,25.786875,13.333321,1,106025,train
68.0,71.0,76.0,71.666664,46.994095,13.283254,9.000004,1,106025,train
40.0,49.0,48.0,45.666668,8.027726,1.2272341,3.333332,0,106025,train
51.0,56.0,59.0,55.333332,5.0771766,0.69280624,1.9999962,0,106025,train
48.0,52.0,51.0,50.333332,17.888544,1.8257196,0.0,0,106025,train
47.0,40.0,34.0,40.333332,74.23986,10.137874,1.0000019,0,106025,train
34.0,40.0,40.0,38.0,17.029387,3.4676764,15.0,0,106025,train
47.0,53.0,51.0,50.333332,24.083189,4.17518,4.0,0,106025,train
43.0,49.0,49.0,47.0,7.333332,0.7608268,0.33333206,0,106025,train
26.0,32.0,32.0,30.0,7.333334,1.7244933,0.66666794,0,106025,train
27.0,31.0,32.0,30.0,53.333332,6.0657206,18.333332,0,106025,train
85.0,94.0,103.0,94.0,1.4142135,0.3125,0.0,0,106025,train
84.0,95.0,101.0,93.333336,3.8872838,0.5659616,0.66667175,0,106025,train
38.0,44.0,44.0,42.0,10.19803,1.2217011,2.0,0,106025,train
42.0,46.0,47.0,45.0,11.822768,1.3220448,1.3333321,0,106025,train
60.0,62.0,59.0,60.333332,23.669016,4.6872134,12.999996,0,106025,train
83.0,96.0,105.0,94.666664,3.8872995,0.44852188,1.6666641,0,106025,train
42.0,48.0,48.0,46.0,25.495098,3.0911841,0.0,0,106025,train
74.0,88.0,99.0,87.0,5.962849,0.69877124,0.0,0,106025,train
41.0,47.0,47.0,45.0,13.928389,4.4500127,19.0,0,106025,train
37.0,46.0,45.0,42.666668,4.472136,1.2861947,4.0,0,106025,train
52.0,60.0,62.0,58.0,17.448332,1.8257196,0.33333206,0,106025,train
48.0,54.0,52.0,51.333332,6.0,0.7857682,3.0,0,106025,train
44.0,50.0,48.0,47.333332,3.1622777,0.87486047,8.0,0,106025,train
44.0,48.0,47.0,46.333332,41.231056,5.456907,4.0,0,106025,train
35.0,39.0,40.0,38.0,10.29563,1.0999267,0.0,0,106025,train
46.0,50.0,49.0,48.333332,6.0,0.8316552,2.0,0,106025,train
43.0,47.0,46.0,45.333332,26.60409,2.694803,0.33333588,0,106025,train
46.0,50.0,49.0,48.333332,2.0,0.4157542,0.0,0,106025,train
200.0,200.0,208.0,202.66667,174.92854,21.76194,20.333313,0,106025,train
50.0,56.0,56.0,54.0,4.4472194,0.6747757,2.666668,0,106025,train
49.0,57.0,59.0,55.0,9.333328,0.9558108,0.33333206,0,106025,train
43.0,47.0,46.0,45.333332,10.883215,1.1379464,1.6666679,0,106025,train
60.0,70.0,71.0,67.0,52.34501,11.742091,43.0,0,106025,train
42.0,48.0,48.0,46.0,9.899495,1.2860998,0.0,0,106025,train
34.0,38.0,37.0,36.333332,32.557636,4.9216022,13.999996,0,106025,train
40.0,46.0,46.0,44.0,8.246211,0.87486047,1.0,0,106025,train
47.0,52.0,46.0,48.333332,11.401754,1.3333536,4.0,0,106025,train
59.0,65.0,65.0,63.0,8.498367,0.86206967,0.33333588,0,106025,train
50.0,54.0,53.0,52.333332,8.055367,0.9952279,2.3333359,0,106025,train
73.0,85.0,97.0,85.0,10.6353655,1.165294,0.33333588,0,106025,train
66.0,67.0,62.0,65.0,48.270077,6.353825,17.999996,0,106025,train
49.0,53.0,52.0,51.333332,5.656854,0.6669514,2.0,0,106025,train
255.0,255.0,255.0,255.0,4.2426624,0.52663434,1.3333435,0,106025,train
49.0,51.0,50.0,50.0,11.401754,1.154771,3.0,0,106025,train
49.0,51.0,48.0,49.333332,7.8457365,1.0357383,2.0,0,106025,train
42.0,48.0,46.0,45.333332,12.073847,1.3146374,0.66666794,0,106025,train
49.0,53.0,52.0,51.333332,8.485281,0.8163969,0.0,0,106025,train
29.0,35.0,35.0,33.0,32.25592,3.3238676,4.333332,0,106025,train
44.0,48.0,47.0,46.333332,5.0990195,0.62850577,1.0,0,106025,train
48.0,54.0,52.0,51.333332,6.7986937,0.8331217,3.0,0,106025,train
135.0,141.0,141.0,139.0,58.524456,12.546204,45.999992,0,106025,train
43.0,49.0,49.0,47.0,21.260292,3.0831969,3.0,0,106025,train
48.0,57.0,56.0,53.666668,58.872738,6.550845,7.0,0,106025,train
49.0,55.0,55.0,53.0,12.083046,1.3966688,2.0,0,106025,train
78.0,88.0,97.0,87.666664,16.786228,1.8120959,0.33333588,0,106025,train
50.0,54.0,53.0,52.333332,2.0,0.875,4.0,0,106025,train
27.0,33.0,31.0,30.333334,7.071064,1.2861947,1.9999981,0,106025,train
84.0,93.0,100.0,92.333336,0.0,0.47186464,2.0,0,106025,train
43.0,47.0,46.0,45.333332,12.0,1.8857116,1.0,0,106025,train
53.0,55.0,52.0,53.333332,0.0,0.41604772,0.0,0,106025,train
42.0,51.0,50.0,47.666668,1.0540861,0.65625,3.0000038,0,106025,train
68.0,77.0,82.0,75.666664,4.2426405,1.1002042,0.0,0,106025,train
79.0,93.0,104.0,92.0,3.1622777,0.49706167,1.0,0,106025,train
47.0,51.0,50.0,49.333332,20.248457,2.024508,0.0,0,106025,train
60.0,62.0,61.0,61.0,9.486833,1.0303026,1.0,0,106025,train
239.0,241.0,238.0,239.33333,37.679943,9.434188,27.000015,0,106025,train
45.0,51.0,49.0,48.333332,4.8534074,0.59723485,2.0,0,106025,train
81.0,90.0,97.0,89.333336,7.615773,0.8160978,3.0,0,106025,train
120.0,98.0,87.0,101.666664,79.43831,8.985231,26.666664,0,106025,train
45.0,51.0,51.0,49.0,19.067131,2.120457,2.0,0,106025,train
78.0,92.0,101.0,90.333336,2.4037108,0.7609872,3.3333282,0,106025,train
46.0,50.0,49.0,48.333332,4.472136,0.49706167,2.0,0,106025,train
28.0,37.0,36.0,33.666668,48.16639,4.809988,3.9999962,0,106025,train
83.0,96.0,105.0,94.666664,1.4142135,0.5659616,3.0,0,106025,train
43.0,47.0,46.0,45.333332,6.32456,0.99938947,2.666668,0,106025,train
62.0,66.0,65.0,64.333336,10.63537,2.8588626,18.333344,0,106025,train
43.0,49.0,49.0,47.0,4.8074036,0.7371954,2.333332,0,106025,train
82.0,91.0,98.0,90.333336,2.7487192,0.43861464,0.33332825,0,106025,train
247.0,246.0,241.0,244.66667,29.34092,4.937104,16.333313,0,106025,train
44.0,48.0,47.0,46.333332,5.8309517,0.66658527,2.0,0,106025,train
85.0,94.0,103.0,94.0,7.071068,0.73620117,0.0,0,106025,train
42.0,46.0,45.0,44.333332,8.944272,1.0540797,3.0,0,106025,train
89.0,97.0,108.0,98.0,0.0,0.0,0.0,0,106025,train
42.0,48.0,48.0,46.0,13.920404,1.4739767,0.33333206,0,106025,train
87.0,96.0,105.0,96.0,5.8309517,0.6846532,2.0,0,106025,train
41.0,47.0,47.0,45.0,11.709451,1.4488344,2.333332,0,106025,train
35.0,35.0,35.0,35.0,5.333336,4.0453362,29.999996,0,106025,train
51.0,56.0,50.0,52.333332,13.8001585,1.3857887,2.3333359,0,106025,train
41.0,47.0,45.0,44.333332,13.572846,1.5792848,4.333336,0,106025,train
71.0,84.0,93.0,82.666664,13.349977,1.3879011,2.0000076,0,106025,train
38.0,44.0,44.0,42.0,30.007406,4.55811,14.666668,0,106025,train
46.0,52.0,52.0,50.0,5.270464,0.6434769,1.6666679,0,106025,train
36.0,41.0,44.0,40.333332,90.29827,10.242726,14.666668,0,106025,train
61.0,61.0,59.0,60.333332,26.436508,3.003863,2.9999924,0,106025,train
255.0,255.0,253.0,254.33333,1.6996652,0.42847842,1.0,0,106025,train
59.0,67.0,70.0,65.333336,6.342094,0.7664218,1.6666641,0,106025,train
56.0,62.0,60.0,59.333332,61.45098,6.688449,10.333332,0,106025,train
41.0,47.0,45.0,44.333332,18.439089,3.281064,13.0,0,106025,train
63.0,71.0,74.0,69.333336,7.071068,0.7856128,1.0,0,106025,train
67.0,76.0,81.0,74.666664,18.773523,2.0183485,4.6666718,0,106025,train
93.0,103.0,115.0,103.666664,6.411789,0.8184875,0.33333588,0,106025,train
43.0,49.0,49.0,47.0,7.071068,0.9428234,4.0,0,106025,train
58.0,67.0,66.0,63.666668,4.3461337,0.5075119,1.0,0,106025,train
231.0,234.0,241.0,235.33333,99.79197,10.688597,33.666656,0,106025,train
44.0,50.0,50.0,48.0,6.616474,0.7501627,1.6666679,0,106025,train
53.0,55.0,54.0,54.0,6.411799,0.6850097,1.3333321,0,106025,train
80.0,90.0,99.0,89.666664,3.1622777,0.416341,1.0,0,106025,train
137.0,137.0,139.0,137.66667,56.02579,8.61384,37.33336,0,106025,train
87.0,96.0,105.0,96.0,4.472136,0.49706167,2.0,0,106025,train
87.0,97.0,106.0,96.666664,3.887289,0.5685439,2.6666718,0,106025,train
44.0,48.0,47.0,46.333332,16.124516,1.706848,2.0,0,106025,train
76.0,86.0,95.0,85.666664,6.0,0.66658527,0.0,0,106025,train
41.0,47.0,45.0,44.333332,15.613388,2.1873605,1.6666679,0,106025,train
52.0,60.0,62.0,58.0,5.0990195,0.7370298,3.0,0,106025,train
50.0,54.0,53.0,52.333332,5.7542305,0.68483144,1.6666679,0,106025,train
50.0,56.0,54.0,53.333332,8.944272,0.95593846,3.0,0,106025,train
42.0,48.0,48.0,46.0,12.083046,1.5947454,0.0,0,106025,train
50.0,52.0,51.0,51.0,210.95445,23.262325,56.0,0,106025,train
74.0,87.0,96.0,85.666664,7.615773,0.7856128,1.0,0,106025,train
47.0,47.0,47.0,47.0,6.0,0.68483144,2.0,0,106025,train
43.0,49.0,49.0,47.0,7.2111025,0.7370298,1.0,0,106025,train
57.0,54.0,39.0,50.0,44.3045,6.014631,14.0,1,108041,train
200.0,183.0,175.0,186.0,213.39996,21.85669,7.0000153,1,108041,train
195.0,184.0,162.0,180.33333,170.17638,26.36,13.3333435,1,108041,train
129.0,125.0,113.0,122.333336,32.02776,3.2536037,1.3333359,1,108041,train
130.0,127.0,120.0,125.666664,43.086468,4.5325427,4.9999924,1,108041,train
255.0,254.0,241.0,250.0,188.24866,25.52993,46.66667,1,108041,train
168.0,157.0,137.0,154.0,209.90688,34.26733,114.333336,1,108041,train
95.0,82.0,65.0,80.666664,262.11154,39.77812,103.333336,1,108041,train
88.0,91.0,80.0,86.333336,107.36438,10.883729,15.666679,1,108041,train
244.0,241.0,226.0,237.0,421.68896,46.359035,71.33334,1,108041,train
141.0,130.0,124.0,131.66667,44.67164,6.372165,16.66668,1,108041,train
126.0,130.0,131.0,129.0,262.245,26.81596,15.0,1,108041,train
220.0,202.0,188.0,203.33333,177.49681,18.130495,1.6666412,1,108041,train
120.0,111.0,102.0,111.0,47.795845,5.3586235,20.333328,1,108041,train
202.0,184.0,174.0,186.66667,47.67015,6.329803,14.000015,1,108041,train
126.0,114.0,98.0,112.666664,55.337334,8.435359,21.000008,1,108041,train
140.0,136.0,125.0,133.66667,39.395443,4.367404,1.6666565,1,108041,train
64.0,70.0,56.0,63.333332,69.213036,7.40038,5.333336,1,108041,train
185.0,159.0,146.0,163.33333,211.0882,30.968418,45.000015,1,108041,train
123.0,119.0,110.0,117.333336,45.619205,5.0405583,6.333336,1,108041,train
210.0,190.0,166.0,188.66667,549.89044,55.970764,49.33335,1,108041,train
157.0,137.0,113.0,135.66667,227.3856,27.686478,36.333298,1,108041,train
252.0,246.0,232.0,243.33333,308.8016,35.320408,76.99997,1,108041,train
238.0,219.0,204.0,220.33333,472.72446,47.83378,82.999985,1,108041,train
147.0,136.0,130.0,137.66667,26.352331,2.824281,2.3333435,1,108041,train
65.0,73.0,62.0,66.666664,23.645527,3.6379752,16.666672,1,108041,train
193.0,157.0,135.0,161.66667,385.73276,41.990025,76.33335,1,108041,train
119.0,98.0,81.0,99.333336,268.03067,35.967434,25.999992,1,108041,train
55.0,53.0,38.0,48.666668,105.23308,11.794537,4.6666603,1,108041,train
192.0,170.0,159.0,173.66667,33.189705,3.91711,2.9999847,1,108041,train
120.0,114.0,102.0,112.0,61.744987,8.560732,31.333328,1,108041,train
170.0,157.0,151.0,159.33333,124.66664,12.760948,2.0000153,1,108041,train
201.0,183.0,173.0,185.66667,156.25763,15.925486,1.0000153,1,108041,train
136.0,125.0,121.0,127.333336,46.764187,6.253905,7.0000076,1,108041,train
135.0,133.0,120.0,129.33333,413.38547,45.485874,47.666687,1,108041,train
149.0,132.0,124.0,135.0,147.03362,15.434843,3.3333282,1,108041,train
164.0,154.0,153.0,157.0,82.02438,8.629528,1.0,1,108041,train
135.0,105.0,94.0,111.333336,255.53645,28.601553,32.666664,1,108041,train
93.0,91.0,78.0,87.333336,235.81584,24.921675,42.33332,1,108041,train
128.0,122.0,108.0,119.333336,28.859814,3.1207783,4.3333282,1,108041,train
72.0,72.0,62.0,68.666664,52.47645,16.490276,32.33333,1,108041,train
217.0,212.0,209.0,212.66667,190.6725,19.66755,18.000015,1,108041,train
107.0,104.0,89.0,100.0,423.89566,55.500862,160.0,1,108041,train
206.0,192.0,189.0,195.66667,165.4959,23.329124,83.66669,1,108041,train
183.0,180.0,171.0,178.0,590.93335,59.17895,34.999992,1,108041,train
154.0,140.0,127.0,140.33333,155.76619,16.114458,12.666641,1,108041,train
75.0,75.0,67.0,72.333336,164.43372,17.829788,18.333317,1,108041,train
78.0,61.0,53.0,64.0,77.66738,15.118267,37.33333,1,108041,train
87.0,82.0,63.0,77.333336,460.841,50.84883,94.999985,1,108041,train
72.0,73.0,65.0,70.0,17.081505,3.1815968,7.0,1,108041,train
220.0,182.0,163.0,188.33333,303.7287,40.50644,116.33331,1,108041,train
89.0,83.0,67.0,79.666664,299.41315,32.791527,50.333344,1,108041,train
116.0,109.0,91.0,105.333336,76.46205,16.081701,32.33332,1,108041,train
144.0,136.0,125.0,135.0,2.3570342,2.0131404,2.0,1,108041,train
117.0,111.0,99.0,109.0,27.014408,3.2105477,4.333336,1,108041,train
80.0,91.0,83.0,84.666664,99.20237,10.457434,38.333332,1,108041,train
142.0,131.0,125.0,132.66667,76.026344,8.027783,11.000015,1,108041,train
163.0,159.0,150.0,157.33333,121.44499,14.998632,12.999977,1,108041,train
238.0,219.0,202.0,219.66667,385.9663,41.994,58.666687,1,108041,train
156.0,128.0,104.0,129.33333,263.37848,31.595404,71.000015,1,108041,train
145.0,137.0,126.0,136.0,61.173717,6.317603,0.33332825,1,108041,train
199.0,172.0,155.0,175.33333,170.66798,17.523869,5.3333435,1,108041,train
166.0,155.0,151.0,157.33333,132.37823,13.412695,9.000015,1,108041,train
92.0,99.0,81.0,90.666664,12.165525,1.9498097,7.0,1,108041,train
131.0,124.0,116.0,123.666664,18.979525,2.4884498,2.6666718,1,108041,train
133.0,130.0,137.0,133.33333,256.23123,27.576527,39.66668,1,108041,train
134.0,120.0,107.0,120.333336,269.92178,36.519394,128.99998,1,108041,train
133.0,125.0,106.0,121.333336,218.87437,27.165257,32.66667,1,108041,train
191.0,174.0,164.0,176.33333,21.76643,4.375,10.000015,1,108041,train
222.0,207.0,188.0,205.66667,423.1128,42.337326,8.000015,1,108041,train
56.0,48.0,37.0,47.0,216.93268,27.864756,36.66667,1,108041,train
255.0,254.0,245.0,251.33333,165.76355,24.796988,18.333313,1,108041,train
125.0,117.0,98.0,113.333336,330.91452,39.773113,72.33332,1,108041,train
160.0,146.0,133.0,146.33333,90.0617,10.692159,14.000015,1,108041,train
178.0,171.0,152.0,167.0,430.08652,46.675407,34.33333,1,108041,train
192.0,179.0,160.0,177.0,385.1767,49.787243,125.999985,1,108041,train
129.0,120.0,113.0,120.666664,101.09843,12.081995,3.3333206,1,108041,train
124.0,121.0,106.0,117.0,34.130486,3.5663357,0.6666641,1,108041,train
130.0,114.0,101.0,115.0,237.9603,24.441816,12.666672,1,108041,train
79.0,76.0,61.0,72.0,173.46149,20.376366,84.33333,1,108041,train
158.0,132.0,115.0,135.0,579.8653,59.481613,12.333336,1,108041,train
186.0,173.0,164.0,174.33333,242.81908,24.780718,7.0000153,1,108041,train
80.0,78.0,66.0,74.666664,230.5091,26.952179,51.66668,1,108041,train
200.0,176.0,166.0,180.66667,195.75041,19.982365,6.0000305,1,108041,train
173.0,153.0,142.0,156.0,198.1122,20.334124,11.666672,1,108041,train
102.0,106.0,92.0,100.0,52.967495,5.633154,2.3333282,1,108041,train
255.0,254.0,247.0,252.0,105.94865,18.973562,6.3333435,1,108041,train
111.0,118.0,111.0,113.333336,244.0082,28.077911,70.66668,1,108041,train
241.0,238.0,223.0,234.0,401.38455,44.280533,60.333344,1,108041,train
220.0,207.0,188.0,205.0,485.53317,49.789085,17.333328,1,108041,train
121.0,113.0,94.0,109.333336,17.788895,2.0771263,0.66667175,1,108041,train
71.0,69.0,48.0,62.666668,39.468685,7.586577,41.333324,1,108041,train
136.0,127.0,120.0,127.666664,89.92468,8.849932,1.3333511,1,108041,train
97.0,86.0,58.0,80.333336,423.4695,45.89789,94.999985,1,108041,train
154.0,127.0,106.0,129.0,250.86739,34.71972,108.0,1,108041,train
193.0,197.0,198.0,196.0,107.37787,11.149551,11.0,1,108041,train
164.0,157.0,151.0,157.33333,74.29966,15.77082,15.6666565,1,108041,train
107.0,105.0,92.0,101.333336,197.59048,21.464155,3.0000076,1,108041,train
255.0,255.0,250.0,253.33333,165.41933,19.061373,46.66664,1,108041,train
138.0,116.0,105.0,119.666664,178.1566,22.038141,67.999985,1,108041,train
108.0,98.0,96.0,100.666664,186.88081,28.836758,127.333336,1,108041,train
